date,mvrv,market_cap,price,supply
2023-12-15,1.945584187067,821551732456.033364905124877072,41978.0970195792,19570961.78211341
2023-12-16,1.954587603816,825997582210.438384628343028338,42203.2140450029,19571911.78211322
2023-12-17,1.918432937883,810877031378.736416780662028304,41428.6657855056,19572849.28211309
2023-12-18,1.970997560336,834547547301.948913983105541433,42635.7331911163,19573899.28211291
2023-12-19,1.952266717846,827467989591.40517913010671888,42271.863025716,19574911.78205268
2023-12-20,2.010355157868,853606590402.816486632358433254,43605.1555549386,19575818.03205239
2023-12-21,2.02055347695,858835832285.303816409741013248,43870.2382340736,19576730.53205018
2023-12-22,2.024349186253,861608364729.856024811458868276,44009.5016551724,19577780.53204999
2023-12-23,2.012046953684,856939861545.14327270131874706,43768.8067518995,19578780.53204988
2023-12-24,1.978993772604,843848610986.327189087124503433,43097.8093258329,19579849.28204977
2023-12-25,2.002168071468,854184356141.278250720498451369,43623.7504029807,19580718.03204967
2023-12-26,1.947666354666,832043610688.72914363549405313,42491.1229079486,19581586.78204955
2023-12-27,1.98454282113,850599611615.589582992342215618,43436.9594269433,19582393.03204946
2023-12-28,1.948191066046,835626290884.13296029922175922,42670.6797180012,19583149.28204935
2023-12-29,1.915289168243,822504553591.415276562295493513,41998.6033442431,19584092.99589623
2023-12-30,1.923525954915,826574939575.073580310620842571,42204.4917744009,19584999.24589619
2023-12-31,1.923147103068,826864184822.291716400630805616,42217.1587913501,19585974.24589616
2024-01-01,2.005011405976,862794527491.196169271648152975,44049.4735534775,19586942.99589609
2024-01-02,2.041843744783,880296744332.14128380881980887,44941.160493571,19587761.74589597
2024-01-03,1.941607815328,837882334394.817677735844414985,42773.6515423729,19588749.24589465
2024-01-04,1.991280476371,866863769397.929404123167916803,44250.7452670953,19589811.74589451
2024-01-05,1.983754393826,864856217418.007345324496984005,44146.3222022209,19590674.24589445
2024-01-06,1.972626827535,860421264320.441991017309312952,43917.9798147282,19591549.24589436
2024-01-07,1.968589392178,859008059190.41513005080585696,43844.195949737,19592286.74589408
2024-01-08,2.105199604079,920507694271.332089487562960924,46981.3242995324,19593055.49589401
2024-01-09,2.061111820714,902970262822.95768648427049706,46084.005795149,19594005.49589394
2024-01-10,2.090437479903,917394187765.13360748530513335,46818.1592764465,19594836.7458919
2024-01-11,2.06755309096,908875740937.484804445777558528,46380.8708082992,19595917.99589184
2024-01-12,1.910157143573,839091815873.353065535764452756,42817.4305356517,19596967.99588868
2024-01-13,1.911017344621,839712974628.941659555411275148,42846.9544699006,19597961.74588858
2024-01-14,1.868072683047,820955897438.449190269149356993,41888.1513068381,19598761.74588853
2024-01-15,1.895817002527,833544457525.685065373765513988,42528.9192489772,19599474.24588579
2024-01-16,1.915131498731,846171395720.247890204707196651,43171.4472241379,19600255.49588569
2024-01-17,1.892920670298,836753555542.93112288986772652,42689.304327294,19601011.74588458
2024-01-18,1.826405496575,808811755816.471116552604442974,41261.9076177674,19601899.24588451
2024-01-19,1.840326498572,815607676546.723943761831633256,41606.8535330216,19602724.24588441
2024-01-20,1.842828285649,816857089192.022860447392469248,41668.6904102864,19603617.99588432
2024-01-21,1.836787376079,814314028256.857555306822301212,41537.1123562244,19604492.99588423
2024-01-22,1.750703117876,775928554108.825462901718640896,39577.0998603156,19605492.99588416
2024-01-23,1.75685238167,779107885559.913991568797979688,39737.3143617767,19606455.49587864
2024-01-24,1.769398537471,786292868063.822853294522693553,40101.8568980129,19607392.99587857
2024-01-25,1.759912897525,782726426382.1895484538265982,39917.6611461134,19608524.244873
2024-01-26,1.843658004535,820866927315.728686476902079228,41860.7310458796,19609474.24487293
2024-01-27,1.854538165179,826100034581.4242854274633457,42125.3014155465,19610542.9948698
2024-01-28,1.847823938144,823351807165.902499486360270793,41983.0202744009,19611542.99486977
2024-01-29,1.900281404617,847620609856.283450489095114882,43218.3470821157,19612517.99486426
2024-01-30,1.884454643724,842397364504.326968216569493587,42950.0541277031,19613417.99476277
2024-01-31,1.865776569305,835359963215.00783494864955652,42589.4708059614,19614236.7445918
2024-02-01,1.883692689819,843852657325.613832916808541266,43020.3596548802,19615192.99455433
2024-02-02,1.888479126867,846551917090.705117208587337728,43155.3852030976,19616367.99455428
2024-02-03,1.880647419447,843198728324.982989253642184608,42982.3789979544,19617311.74454332
2024-02-04,1.862423695961,835273625240.070035941190589198,42576.2913050847,19618280.49453234
2024-02-05,1.863325630825,836158430969.55346766880352295,42619.2742738165,19619255.4945323
2024-02-06,1.881777313878,845688803310.792036160512187527,43102.7062632963,19620317.99453229
2024-02-07,1.929905898886,868302802756.036199925304374277,44253.0314731151,19621317.99453227
2024-02-08,1.974244701407,889514483023.9788348334656396,45332.09157218,19622180.49453222
2024-02-09,2.050894304805,925763898219.760379451805995299,47176.9665137347,19623217.99453217
2024-02-10,2.075743628106,937895843905.586877939507034944,47792.8972156634,19624167.99453216
2024-02-11,2.091679256465,945941841244.154956698314419302,48200.7986057861,19625024.24452782
2024-02-12,2.163451148703,981107036008.363970070841075,49989.80371654,19626142.99451125
2024-02-13,2.144571750971,974049946091.396292319954150606,49628.0941528346,19626986.74447811
2024-02-14,2.227481564237,1017592289633.961418613382182284,51844.2929193454,19627855.49447146
2024-02-15,2.227672856945,1019505042839.35371064512200832,51939.1472919345,19628836.74445056
2024-02-16,2.233361065632,1023831051832.776893251290164742,52157.3123977206,19629674.24444057
2024-02-17,2.211108586549,1014408246958.517039175869357427,51674.8158521333,19630611.74443719
2024-02-18,2.229209056718,1023737845114.245160388018911628,52148.0645365283,19631367.99443716
2024-02-19,2.207720044105,1017043227936.434645745695493173,51804.8051537113,19632217.99442621
2024-02-20,2.226411177484,1026969199193.771125587781614135,52308.0531712449,19633099.24442615
2024-02-21,2.199223255693,1015946034869.6826064065997827,51744.321808007,19633961.7444261
2024-02-22,2.176256754311,1007114829786.901123486368815836,51292.3252574518,19634805.49442602
2024-02-23,2.151044247173,997285419197.948206491800240775,50789.1431759205,19635799.24440955
2024-02-24,2.182874558495,1012824030063.52358464178665945,51578.2349164231,19636655.4944095
2024-02-25,2.188723304731,1016180820662.223358651030661216,51746.4789669784,19637680.49437124
2024-02-26,2.30035580813,1071316673976.739152672570827379,54551.8259184687,19638511.74437117
2024-02-27,2.39296751458,1120420896302.56414349741600629,57049.888220339,19639317.99437111
2024-02-28,2.578804516452,1226744513760.79676222716323654,62460.740619813,19640249.24436558
2024-02-29,2.523625575021,1205859852279.277555348212494496,61394.7818515488,19641080.49434917
2024-03-01,2.552193764104,1228106988685.40508116229336048,62524.401817066,19642042.99432728
2024-03-02,2.530515094253,1218830448923.293214292607643934,62049.6145637054,19642836.74432721
2024-03-03,2.564912446775,1237391640177.789818295534392223,62991.4422913501,19643805.49431723
2024-03-04,2.751198902437,1337637736660.584994940113580538,68091.8388243717,19644611.74430514
2024-03-05,2.565781926711,1256349969665.85700912308282,63950.524329924,19645655.494305
2024-03-06,2.612226371577,1298708781023.339919715111502341,66103.7215400351,19646530.49430491
2024-03-07,2.630694305772,1317775703379.341620780796523488,67070.3791484512,19647655.49427749
2024-03-08,2.663773784415,1342859547465.888951863456019349,68343.7149552893,19648617.99427193
2024-03-09,2.664446669894,1346049345988.849725727812580572,68502.5053392753,19649636.74426524
2024-03-10,2.673324643842,1353572780460.292226934560837625,68882.2513395675,19650530.49424315
2024-03-11,2.776042557045,1418807431184.407700709429856185,72198.0875341905,19651592.99423977
2024-03-12,2.732831670246,1403829853146.614862244785586088,71432.7283018702,19652474.24421644
2024-03-13,2.746836537171,1436306869781.037957508411516365,73081.5759053185,19653474.24420429
2024-03-14,2.676637138189,1405390053436.695541653452314569,71505.2729076563,19654355.49419763
2024-03-15,2.593181988006,1364557049381.379610971830581656,69424.9141753361,19655149.24419096
2024-03-16,2.443363523614,1286167673667.403033967441825805,65433.6819006429,19656049.24418545
2024-03-17,2.541969044316,1342277385497.007952291265164593,68285.0891691993,19656961.74418201
2024-03-18,2.51875351754,1332230717578.118033109363094527,67770.8865245471,19657861.74415137
2024-03-19,2.30649799611,1218244887373.99802992372527001,61969.3075394506,19658842.99414585
2024-03-20,2.517432122856,1333878479086.97251916302961754,67848.1076396844,19659774.24412035
2024-03-21,2.425056482588,1286874418578.591753480894103904,65454.7357232612,19660524.24410392
2024-03-22,2.347242779085,1248231144166.5354450424214396,63486.4849997078,19661367.993082
2024-03-23,2.355130916016,1265492833453.943257906775212154,64361.2429047341,19662342.99308194
2024-03-24,2.459089042138,1323142018390.208928390524519439,67289.5658310929,19663405.49308191
2024-03-25,2.531973278125,1377322433812.739523096089924432,70042.0204237288,19664230.49307314
2024-03-26,2.529858023857,1377951907816.72561713115451625,70071.0472144945,19665067.9930425
2024-03-27,2.497305617703,1362216604596.20668841455292954,69267.8879815897,19665917.9930282
2024-03-28,2.542320039061,1392943231125.419101363995437678,70826.8968714202,19666867.99301939
2024-03-29,2.50681430136,1375112180619.66479158236876507,69917.0430070134,19667767.99301605
2024-03-30,2.495980095994,1370183441931.534090769763199241,69663.0119073641,19668736.74301601
2024-03-31,2.54947270434,1401014986716.476665447516839306,71227.4517939801,19669592.99300506
2024-04-01,2.483865174687,1372838341430.189886310280250564,69791.6277305669,19670530.49299956
2024-04-02,2.325824861038,1289144341529.467428084037115314,65533.7548351841,19671455.49299954
2024-04-03,2.343574739079,1300936296061.397397773482039813,66130.2162393337,19672342.99299949
2024-04-04,2.422340254314,1346397493893.68978132028810246,68438.135024547,19673205.49297218
2024-04-05,2.401839662162,1335970050153.925116052476291067,67904.9094766219,19674130.49293393
2024-04-06,2.442327543695,1360259059730.445484430884413888,69136.0710783168,19675099.24290541
2024-04-07,2.449775072637,1365381654693.307563220130904892,69392.6830108124,19676161.74288233
2024-04-08,2.52594267686,1411103414779.7264584709051293,71712.7972840444,19677149.24284075
2024-04-09,2.431151797828,1359253099652.012550384439238328,69074.5418638223,19678061.74280136
2024-04-10,2.480887886464,1388933299151.329336880609581304,70579.4456767972,19679005.49278382
2024-04-11,2.459930871341,1378504301565.565728057048460902,70046.5536057861,19679830.49278382
2024-04-12,2.355699837214,1320536537240.23121947385567148,67098.113691993,19680680.49277836
2024-04-13,2.266724603585,1270486530668.288365232988692928,64551.6482875512,19681705.49276744
2024-04-14,2.303797513539,1292144961483.213460065942185568,65648.8099602572,19682686.74276744
2024-04-15,2.224653591762,1247806826197.33318369431756219,63393.325166277,19683567.99275647
2024-04-16,2.235583060627,1255578626046.309268685330837432,63784.8203340152,19684599.24275641
2024-04-17,2.150115532828,1207195172504.97261513369725889,61324.2184286967,19685455.4927367
2024-04-18,2.223657090198,1250283688855.0876096102831086,63510.14500263,19686361.74273122
2024-04-19,2.229521797353,1255313599075.937100222650754102,63762.6310300994,19687292.99271483
2024-04-20,2.268874228093,1277889041416.159314382357488316,64907.9928366452,19687699.24271483
2024-04-21,2.270178573833,1279102660225.91477559966692679,64968.192619813,19688136.74271483
2024-04-22,2.336371416788,1318046160711.639957983698267876,66944.5960911748,19688611.74270937
2024-04-23,2.315430605828,1307069255153.722630675488576265,66385.3002919345,19689136.74270937
2024-04-24,2.229186378145,1263876147635.96007541871192453,64189.9679064874,19689621.11769845
2024-04-25,2.239412644798,1270312365909.415287687543467415,64515.3874725307,19690067.99269845
2024-04-26,2.213395882136,1255809257754.73334978226648709,63777.4715002922,19690483.61769845
2024-04-27,2.200293292653,1248981539069.53600255094491416,63429.3099649328,19690921.11769845
2024-04-28,2.182739504636,1240133745037.157497660882310232,62978.5770049678,19691358.61769844
2024-04-29,2.213049963714,1258469166546.737502800097421929,63908.3888766803,19691767.99269843
2024-04-30,2.099491659604,1194063184619.588171470583492964,60636.3261633548,19692208.61769843
2024-05-01,2.01516295818,1144963991083.407714493413569004,58141.7772799532,19692621.11769297
2024-05-02,2.050901531028,1165241347389.504128317679783405,59170.1088936295,19693074.24267659
2024-05-03,2.180678249434,1240367193696.921670594212276568,62983.6554783752,19693477.36767659
2024-05-04,2.210725676775,1258069746191.771251526271985891,63881.1305429573,19693917.99266567
2024-05-05,2.216655067084,1261769810812.102509251369188359,64067.5959918177,19694352.36766567
2024-05-06,2.186202853853,1245260648377.023581402103415007,63228.1031341321,19694733.61766567
2024-05-07,2.157205469069,1228916076889.09791674680496025,62396.999720339,19695114.86765475
2024-05-08,2.110540935051,1202987566725.9589640158223104,61079.27442782,19695511.74265472
2024-05-09,2.175223560734,1240816052414.62771733220706008,62998.4903381064,19695964.8676547
2024-05-10,2.102988744981,1199445712976.238103312303237468,60896.6418880772,19696417.99264919
2024-05-11,2.100448702876,1198430676128.048296682509717698,60843.5729240211,19696914.86764918
2024-05-12,2.119745795365,1210031928139.581849537705811506,61431.2746879018,19697327.36764917
2024-05-13,2.168233271084,1238733522166.95519033824872862,62886.9394491526,19697786.7426437
2024-05-14,2.121406641577,1212534592795.919188954443779412,61555.5670046756,19698211.74263277
2024-05-15,2.275705533512,1305656862270.259400589202836321,66281.5322542373,19698652.36763277
2024-05-16,2.238813737175,1285745432661.990893436531471192,65269.2603246639,19699096.11762728
2024-05-17,2.293532882786,1319013797948.891262589427184478,66956.4409476914,19699580.49262727
2024-05-18,2.293351817746,1319457427063.726201588681809795,66977.6006914085,19699980.49262727
2024-05-19,2.267741433359,1305342162215.106294149649672546,66259.4704260666,19700461.74262181
2024-05-20,2.430732575262,1402750979194.100928007087768888,71202.2025902981,19700949.24261848
2024-05-21,2.392177115696,1383376851822.536763066883586825,70217.2546914085,19701380.49261845
2024-05-22,2.350508549105,1360904192311.321928736988796088,69074.9141350088,19701858.61760751
2024-05-23,2.30342600975,1335008716623.439371615185967041,67758.7306586791,19702386.74257751
2024-05-24,2.329942400919,1351795322625.10669748973512599,68608.998279661,19702886.74256659
2024-05-25,2.351755247843,1365105657154.544309034462727181,69282.7925976037,19703386.74255113
2024-05-26,2.321857258415,1348634376225.006806499110340885,68445.0069532437,19703911.74255105
2024-05-27,2.349289009693,1366449886995.25414626120763944,69347.815260374,19704296.11754556
2024-05-28,2.276025405912,1346675790188.278390227691593618,68342.8204488603,19704714.86754006
2024-05-29,2.249666771523,1331757571193.812030000495220208,67584.2632402104,19705142.99254002
2024-05-30,2.274593932765,1347374814099.080429675214088082,68375.4760260082,19705527.36754001
2024-05-31,2.240434640049,1327745507331.984094805169893166,67377.7626122151,19705989.86751266
2024-06-01,2.250811711614,1334408183644.819610921956931754,67714.3526399766,19706430.49250719
2024-06-02,2.252890611825,1336233753379.113803000530939808,67805.4855742256,19706867.99250718
2024-06-03,2.282844084426,1356522583774.186185083687285847,68833.3028351841,19707358.61712567
2024-06-04,2.336035028633,1390464286885.488850573840127835,70554.0894330801,19707777.36709835
2024-06-05,2.350051564625,1401002830701.559448363928722648,71087.4433158971,19708161.74209288
2024-06-06,2.333807126267,1395140656059.82505844320003349,70788.5013755114,19708577.36709285
2024-06-07,2.283767499815,1366587206919.38056191218357589,69338.1573240795,19709021.11707542
2024-06-08,2.281753656488,1366071661252.042150733353392432,69310.1092618352,19709558.61707541
2024-06-09,2.291783692164,1372686175118.294943680039385132,69644.0190894214,19710036.74207538
2024-06-10,2.284430208974,1369206330030.370205893839656428,69465.9362478083,19710471.11703716
2024-06-11,2.210797104332,1327886106724.70128926469677306,67368.263506429,19710855.49203714
2024-06-12,2.236528862009,1344584160572.374152489181411366,68213.8346838106,19711311.74203711
2024-06-13,2.189193919128,1316420457334.039071259370860548,66783.4902767388,19711764.86702071
2024-06-14,2.162288948988,1300651738960.45594512492168944,65982.1865195792,19712164.8670207
2024-06-15,2.168574282271,1305069712028.4419516404947449,66204.904308007,19712583.6170207
2024-06-16,2.181700780897,1313337507861.064703839260285825,66622.5999336645,19713092.99199885
2024-06-17,2.17600767278,1310631966548.809544442944230488,66483.8785260082,19713530.49199884
2024-06-18,2.131170120016,1283620750458.029002208062765736,65112.1230020456,19714005.49199881
2024-06-19,2.122527340691,1279047103315.121399790927748528,64878.7141525424,19714433.61697697
2024-06-20,2.122824344632,1279448394407.814512131275970029,64897.7011542957,19714849.24197697
2024-06-21,2.094841851078,1263474830674.393486250164916137,64086.0489228521,19715286.74197697
2024-06-22,2.094393635978,1266898089628.07395895873983779,64258.135506429,19715761.74197151
2024-06-23,2.064629768046,1248917529606.734643084151544932,63345.0218760959,19716111.74197148
2024-06-24,1.965852605759,1188100921863.34306879984054098,60258.9554374635,19716586.74197148
2024-06-25,2.013824808421,1217319401227.33427044295787039,61739.6658477498,19716974.24196055
2024-06-26,1.983142815892,1198706106409.113680060234960062,60794.4760584454,19717352.36696053
2024-06-27,2.00449611147,1214020888208.736288579368077734,61569.9234275278,19717758.61696053
2024-06-28,1.963323618484,1189071644235.077421256429417725,60303.3147364115,19718180.49194415
2024-06-29,1.982090071071,1200656669706.71270095614570593,60889.3298430742,19718671.11694415
2024-06-30,2.04224535277,1237632202717.07462002116874479,62763.2796861485,19719049.24194414
2024-07-01,2.04314593286,1239082028945.832928611964346575,62835.3997647575,19719489.86693321
2024-07-02,2.017079157971,1223201373387.417777705074177741,62028.6170385739,19719952.36693319
2024-07-03,1.956495892684,1187491669195.145747067483344631,60216.3920859147,19720405.49192773
2024-07-04,1.867131113244,1132336135774.266217873527851684,57418.2420213326,19720842.99191134
2024-07-05,1.84216706331,1118607148795.793488492325449475,56720.9881256575,19721221.11691133
2024-07-06,1.891715119434,1148973034600.30949870329378624,58259.221773232,19721736.74191132
2024-07-07,1.82212870475,1106662108515.931718236638321168,56112.5725587376,19722177.36689043
2024-07-08,1.84231499501,1118116169843.2405415178418784,56691.9149061952,19722674.2418795
2024-07-09,1.882826099963,1143576800885.025079587536117076,57981.4320967271,19723155.49186956
2024-07-10,1.873671456415,1138484737067.429877702696568983,57722.0113527177,19723580.49186079
2024-07-11,1.860391707754,1130338357125.14658604053052302,57307.712738457,19724017.99185086
2024-07-12,1.877696697499,1141241450890.77357341336321722,57859.1202819988,19724486.74173565
2024-07-13,1.924461076714,1170263359782.12155541580940609,59329.0372016365,19724967.99172466
2024-07-14,1.978252221421,1203551433724.799421795433357008,61015.0339412624,19725489.86670117
2024-07-15,2.094337235781,1276955826783.023152840486156986,64734.7611697837,19725967.99166178
2024-07-16,2.10249498714,1284561804277.980722590277253226,65118.8266583869,19726427.36664754
2024-07-17,2.0722141993,1266495577595.253628869495704601,64201.3707805377,19726924.24161113
2024-07-18,2.063284607936,1262239275865.344854696631700862,63984.3022022209,19727327.36657918
2024-07-19,2.146794861585,1316943858342.90510553479327027,66755.7833828171,19727786.7415737
2024-07-20,2.159544550027,1325455815468.551244329432437905,67185.4978112215,19728302.36657367
2024-07-21,2.186185421436,1342677522206.001248082373163697,68056.6201215663,19728830.49154719
2024-07-22,2.167482354881,1332428244617.524568516271043467,67535.1976738749,19729389.86647783
2024-07-23,2.109594621683,1300525327320.52098460960069506,65916.4081616014,19729917.9914679
2024-07-24,2.091076478928,1289445533977.663288243902229676,65353.3857784921,19730355.49142156
2024-07-25,2.101052278672,1296753108115.77638207947286127,65722.0611917007,19730864.8664161
2024-07-26,2.167988897972,1340001251630.17521311487749199,67912.2433091759,19731364.8664161
2024-07-27,2.17149524018,1343292249647.731002216944682405,68077.3730812391,19731846.11639955
2024-07-28,2.173689504641,1345164681876.983757610390106888,68170.6691309176,19732308.61638863
2024-07-29,2.130351323441,1319480775875.413166592671842,66867.167277031,19732864.866382
2024-07-30,2.10753663783,1306088468540.560634007111937596,66186.9146861484,19733333.61637869
2024-07-31,2.060104597961,1276590367647.943929770268157855,64690.6340385739,19733774.24136445
2024-08-01,2.073446664875,1286237547913.673704611675056524,65178.0554891876,19734211.74135899
2024-08-02,1.958129492294,1213811646574.577142293390423402,61506.7698877849,19734602.36635898
2024-08-03,1.931910948089,1197683974936.400488478862238305,60688.2444272355,19735024.24134891
2024-08-04,1.85658107668,1150701598520.430954155059176775,58306.2644786675,19735471.11634013
2024-08-05,1.734614783702,1072523586902.121674434489219344,54343.6276773816,19735958.61633134
2024-08-06,1.790105908673,1106175094630.185268370221507864,56047.4712866744,19736396.11628981
2024-08-07,1.76102665944,1088083425121.339548491249372739,55129.7410376973,19736777.36627343
2024-08-08,1.974027468759,1221904955759.496670530654077612,61908.7896724138,19737180.49125374
2024-08-09,1.934847151042,1198484835251.109076362880675302,60720.9407594974,19737586.74125373
2024-08-10,1.937094140148,1201482137168.463504897831914815,60871.5550727645,19737989.86623947
2024-08-11,1.872742222889,1161336033784.413943690886946767,58836.1043722969,19738492.99123943
2024-08-12,1.890144044639,1172376697310.684540510676747644,59394.1629538282,19738921.11623942
2024-08-13,1.926417221684,1194948367404.522854525218529856,60536.2457846289,19739386.74122304
2024-08-14,1.87350048326,1161502552681.399385621877340085,58840.6466797195,19739799.24122303
2024-08-15,1.835793831991,1137913514476.4041012769359014,57644.1876879018,19740299.241223
2024-08-16,1.876508258409,1163268220731.654453955478062944,58927.2765087668,19740742.99121208
2024-08-17,1.891903199321,1172917480915.169902705724740246,59414.6743351841,19741208.61621206
2024-08-18,1.871999609436,1160677609428.613400965742043672,58793.2061458212,19741696.11621206
2024-08-19,1.891279440638,1172908290164.116234241686192596,59411.5190169492,19742102.36620113
2024-08-20,1.882426600371,1167245960130.333321051499484832,59123.3002662186,19742571.11620112
2024-08-21,1.945233846186,1206951189414.060266145335233969,61133.0256493279,19743030.49120111
2024-08-22,1.921170694846,1192400134476.139692829169543656,60394.4737749854,19743530.49119564
2024-08-23,2.035903975825,1265727472786.876626731485210564,64106.8029152543,19744042.99119548
2024-08-24,2.032046751517,1264107951577.8176636083466469,64023.226703682,19744521.11619545
2024-08-25,2.046583028581,1273509292081.140736205710845677,64498.0183413209,19744936.74118453
2024-08-26,1.998001382993,1243630467610.373480837332381294,62983.4427729398,19745355.49118453
2024-08-27,1.891971799295,1175823003704.995864276355183013,59548.0076215663,19745799.24113451
2024-08-28,1.875827072948,1167021768381.195168592504392168,59100.7747548217,19746302.36612904
2024-08-29,1.883349152914,1171765932988.494742310753514645,59339.7909947399,19746714.86612355
2024-08-30,1.876982694923,1167905016492.795390987302464809,59142.9399640561,19747158.61610169
2024-08-31,1.87073697854,1164318100826.98294902292238304,58959.926273232,19747617.99109622
2024-09-01,1.820019010688,1132533186813.884163296440628888,57349.0807180012,19748061.74109074
2024-09-02,1.877143284457,1168306929893.259380508016329466,59159.0238877849,19748583.61607434
2024-09-03,1.829729699885,1138291265398.329770927967180229,57637.7754444769,19749049.24106341
2024-09-04,1.841861370616,1146131838403.577453966953514253,58033.3989704851,19749521.11604703
2024-09-05,1.781930708989,1108231128685.710211230181097305,56112.9529400935,19750005.49104703
2024-09-06,1.710811543806,1063344022288.458956512041026892,53838.9534623028,19750458.61604639
2024-09-07,1.718206634267,1067863679558.064785522688768999,54066.4399248977,19750952.36604087
2024-09-08,1.743469313486,1083551229332.972921216377601496,54859.2584082408,19751474.24104087
2024-09-09,1.814072811646,1128541804948.678670212120688768,57135.7814371712,19751927.36603539
2024-09-10,1.830850569033,1139009699685.700474148311380542,57664.4998214494,19752355.49102993
2024-09-11,1.822802476165,1133986205007.47469402086525816,57409.1950663355,19752692.99102992
2024-09-12,1.844923692611,1148145814023.139069203048426033,58124.6418065459,19753167.99102987
2024-09-13,1.918166417135,1195818457804.40634632033808921,60536.8814503215,19753552.36601894
2024-09-14,1.901061522523,1185380845498.997253624118422952,60007.1702507306,19753986.74101892
2024-09-15,1.873189573393,1168079552742.053890514263910976,59129.9197536528,19754458.61601892
2024-09-16,1.844209085413,1150274777284.253038039852463,58227.46421654,19754849.24101345
2024-09-17,1.906555569386,1190025146381.112000747462895913,60238.2177255991,19755317.99101343
2024-09-18,1.938486988135,1211150580513.791929974506584564,61306.2337317358,19755749.24099158
2024-09-19,1.989407371018,1244529728528.069237153387337564,62994.6096528346,19756130.49095334
2024-09-20,1.991251479392,1247706329948.048370271706085958,63153.9518270018,19756583.61595331
2024-09-21,1.997224680189,1251956581811.17490053117895961,63367.7296078317,19757005.4909533
2024-09-22,2.00309504051,1256018426232.22150914468627939,63571.9521729983,19757430.4909533
2024-09-23,1.993210662996,1251385764258.586746708957479,63336.0126347165,19757886.740926
2024-09-24,2.02322807255,1271306695183.425568086633131632,64342.7891113384,19758339.86592598
2024-09-25,1.980828516174,1245981917271.069397941761126092,63059.6269167154,19758789.86592598
2024-09-26,2.040909822528,1285489555328.31584284244206667,65057.7861461134,19759196.11591505
2024-09-27,2.061133588941,1299545301087.618290091073705707,65767.7132542373,19759624.24090959
2024-09-28,2.059734897491,1299627426191.800183034511219471,65770.5276478667,19760027.36590413
2024-09-29,2.054377793402,1296640538015.134698720253777515,65617.7610689655,19760511.74090413
2024-09-30,1.980655974681,1250077896709.85880881449435134,63260.0425482174,19760939.8659041
2024-10-01,1.906306811115,1202646051653.570787210002584524,60858.2487086499,19761430.49089476
2024-10-02,1.901135632078,1199273528113.573470074206961229,60686.0993135593,19761914.86483653
2024-10-03,1.903667765594,1200867438226.530448187183161451,60765.2367498539,19762408.61481409
2024-10-04,1.942653036999,1226339830656.77589349469456952,62052.5100496785,19762936.73978672
2024-10-05,1.941600018448,1225933206941.341159391124173226,62030.4538977206,19763408.61478671
2024-10-06,1.964736190677,1240971909274.364592736203298605,62789.8814555815,19763883.61478667
2024-10-07,1.952455630153,1233622849152.0455276007726288,62416.508829924,19764367.9897812
2024-10-08,1.926780183281,1227920018306.14967147632648835,62126.3273769725,19764889.86473206
2024-10-09,1.880158282942,1198077958961.526776392617167264,60615.2581917008,19765286.73972658
2024-10-10,1.868650690361,1190316820566.953679737325399701,60221.1172869667,19765771.11472103
2024-10-11,1.931911669891,1234647595504.97750632717331485,62462.539962595,19766208.61470463
2024-10-12,1.953970337674,1249309568739.936924517483171033,63202.8806992987,19766655.48970459
2024-10-13,1.939547429605,1240571118552.4319901061427544,62759.431113384,19767086.7396991
2024-10-14,2.039522213226,1306430701379.446487021022234302,66089.7587410871,19767521.11469362
2024-10-15,2.060181206339,1323151391127.98929828965968041,66933.974833723,19768008.61468267
2024-10-16,2.079852586869,1337591659770.797277480542754132,67662.9534038574,19768449.23967718
2024-10-17,2.067823405287,1331199044933.53233349857122758,67337.9075482174,19768939.8646717
2024-10-18,2.097751626956,1352037490364.071701322733243105,68390.5375625365,19769364.86466077
2024-10-19,2.095293659588,1351429188789.669828978632440796,68357.8982963179,19769905.48965524
2024-10-20,2.110307256847,1364405010361.80986222587161348,69012.3532089421,19770446.1146388
2024-10-21,2.056928495458,1333364068408.306746472215638865,67440.4625058445,19770980.48953557
2024-10-22,2.054857304008366812,1333102370303.041404643403078692,67425.7553211572,19771411.73952461
2024-10-23,2.030149964645596177,1317742395147.64708715394783729,66647.2866642315,19771883.61450366
2024-10-24,2.073553431763930493,1347109398128.773275738203252538,68130.9948369374,19772342.98945587
2024-10-25,2.015882390039283956,1310177531436.627300097893422915,66261.5376861485,19772821.11445039
2024-10-26,2.038385405545456195,1325271090943.350249400398252182,67023.3399611338,19773277.36445039
2024-10-27,2.067245071448436549,1344619989932.582347283201130612,68000.1475008767,19773780.48945036
2024-10-28,2.120796591116090076,1381482823559.95827169059837765,69862.5205470485,19774305.4894449
2024-10-29,2.199387577615285368,1437208187257.821207883414196116,72678.7866201052,19774796.11444483
2024-10-30,2.189504887510189869,1432727864892.059508343928984328,72450.2843819404,19775324.23943382
2024-10-31,2.125316419355178538,1391566605240.438597539082654933,70367.0819576271,19775817.98941723
2024-11-01,2.096717117505965766,1374127913099.3048664994909455,69483.5830303916,19776296.11441125
2024-11-02,2.088469515715999859,1369374466600.230506144539855264,69241.6794865576,19776736.73940964
2024-11-03,2.072996077959186949,1359535717301.938601086337954992,68742.7546227352,19777149.23940946
2024-11-04,2.04217159133233107,1340509299537.117458830299663213,67779.0969795441,19777621.11439293
